changuito_time_to_show,time_to_think,time_to_play,total_items,nback_stimulus_time,nback_training,time_to_show_tiny_stimulus,colourtest,corresp,inmediato,consciente,inconsciente,nback_slice,imagen,correcta,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,nback_train.thisRepN,nback_train.thisTrialN,nback_train.thisN,nback_train.thisIndex,treatment_order.thisRepN,treatment_order.thisTrialN,treatment_order.thisN,treatment_order.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,Presentacion.started,Presentacion.stopped,Juego.started,Juego.stopped,image_6.started,image_6.stopped,polygon.started,polygon.stopped,nback_train_resp.keys,nback_train_resp.corr,nback_train_resp.started,nback_train_resp.stopped,nback_train_resp.rt,hola.started,hola.stopped,image_2.started,image_2.stopped,tiempo_para_pensar.started,tiempo_para_pensar.stopped,respuesta_consciente.keys,respuesta_consciente.corr,respuesta_consciente.rt,respuesta_consciente.started,respuesta_consciente.stopped,cual_es_la_mas_barata.started,cual_es_la_mas_barata.stopped,image_4.started,image_4.stopped,holi.started,holi.stopped,image_3.started,image_3.stopped,polygon_2.started,polygon_2.stopped,nback_train_resp_2.keys,nback_train_resp_2.corr,nback_train_resp_2.started,nback_train_resp_2.stopped,nback_train_resp_2.rt,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,image_5.started,image_5.stopped,text.started,text.stopped,image.started,image.stopped,respuesta_inmediato.keys,respuesta_inmediato.corr,respuesta_inmediato.rt,respuesta_inmediato.started,respuesta_inmediato.stopped,pregunta_cual_es_el_mas_barato.started,pregunta_cual_es_el_mas_barato.stopped,short_stim1.started,short_stim1.stopped,gracias.started,gracias.stopped,respuesta1.keys,respuesta1.rt,respuesta1.started,respuesta1.stopped,pregunta1.started,pregunta1.stopped,respuesta3bis_3.keys,respuesta3bis_3.rt,respuesta3bis_3.started,respuesta3bis_3.stopped,pregunta3_3.started,pregunta3_3.stopped,productoCon3RANGOSabc_3.started,productoCon3RANGOSabc_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
8,14,14,999,0.5,0:10,3,White,None,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,10.562944918043286,None,31.03649018310898,None,31.03649018310898,None,47.28020260138237,47.780118711993055,None,1,47.28020260138237,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,Red,None,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,49.279721251656156,49.779483717737094,None,1,49.279721251656156,49.279721251656156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,Magenta,None,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,51.278765619327714,51.7786725688502,None,1,51.278765619327714,51.278765619327714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,Cyan,None,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,53.27805785986038,53.77788654751839,None,1,53.27805785986038,53.27805785986038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,Magenta,['space'],,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,55.27737993936444,55.77720627131475,['return'],0,55.27737993936444,55.27737993936444,[1.0277528610731679],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,Green,None,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,57.27653005216325,57.77647390778202,None,1,57.27653005216325,57.27653005216325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,White,None,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,59.27582517189512,59.77568369852452,None,1,59.27582517189512,59.27582517189512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,Green,['space'],,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,61.27511374799178,61.7749429591413,['return'],0,61.27511374799178,61.27511374799178,[1.2776956042744132],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,Blue,None,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,63.2742625520641,63.774188347253585,None,1,63.2742625520641,63.2742625520641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,Green,['space'],,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,65.27358175236986,65.77336803727849,None,0,65.27358175236986,65.27358175236986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,,,0,1,0,10:50,./completed_changuitos/montage_bhydp_359.99_316.75.jpg,left,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,67.5060016903517,111.63937508817526,111.63937508817526,119.65296516928265,119.65296516928265,133.66433748191048,left,1,3.4447035432731354,133.66433748191048,None,133.66433748191048,None,133.66433748191048,136.67978176718407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
8,14,14,999,0.5,0:10,3,,,0,1,0,10:50,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NicoP,001,c,2019_Nov_08_1524,Experimento,3.2.3,60.00548144870991,
