changuito_time_to_show,time_to_think,time_to_play,total_items,nback_stimulus_time,nback_training,time_to_show_tiny_stimulus,colourtest,corresp,inmediato,consciente,inconsciente,nback_slice,imagen,correcta,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,nback_train.thisRepN,nback_train.thisTrialN,nback_train.thisN,nback_train.thisIndex,treatment_order.thisRepN,treatment_order.thisTrialN,treatment_order.thisN,treatment_order.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,Presentacion.started,Presentacion.stopped,Juego.started,Juego.stopped,image_6.started,image_6.stopped,polygon.started,polygon.stopped,nback_train_resp.keys,nback_train_resp.corr,nback_train_resp.started,nback_train_resp.stopped,nback_train_resp.rt,hola.started,hola.stopped,image_2.started,image_2.stopped,tiempo_para_pensar.started,tiempo_para_pensar.stopped,respuesta_consciente.keys,respuesta_consciente.corr,respuesta_consciente.rt,respuesta_consciente.started,respuesta_consciente.stopped,cual_es_la_mas_barata.started,cual_es_la_mas_barata.stopped,image_4.started,image_4.stopped,holi.started,holi.stopped,image_3.started,image_3.stopped,polygon_2.started,polygon_2.stopped,nback_train_resp_2.keys,nback_train_resp_2.corr,nback_train_resp_2.started,nback_train_resp_2.stopped,nback_train_resp_2.rt,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,image_5.started,image_5.stopped,text.started,text.stopped,image.started,image.stopped,respuesta_inmediato.keys,respuesta_inmediato.corr,respuesta_inmediato.rt,respuesta_inmediato.started,respuesta_inmediato.stopped,pregunta_cual_es_el_mas_barato.started,pregunta_cual_es_el_mas_barato.stopped,short_stim1.started,short_stim1.stopped,gracias.started,gracias.stopped,respuesta1.keys,respuesta1.rt,respuesta1.started,respuesta1.stopped,pregunta1.started,pregunta1.stopped,respuesta3bis_3.keys,respuesta3bis_3.rt,respuesta3bis_3.started,respuesta3bis_3.stopped,pregunta3_3.started,pregunta3_3.stopped,productoCon3RANGOSabc_3.started,productoCon3RANGOSabc_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
8,14,14,999,0.5,0:10,3,White,None,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,32.893092404992785,None,60.422031972993864,None,60.422031972993864,None,111.46236757500446,111.9462826710078,None,1,111.46236757500446,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,Red,None,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,113.46364774700487,113.94700785400346,None,1,113.46364774700487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,Magenta,None,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,115.46424937501433,115.94825205701636,None,1,115.46424937501433,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,Cyan,None,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,117.46565692100557,117.94892365799751,None,1,117.46565692100557,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,Magenta,['space'],,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,119.46615411801031,119.950126893993,None,0,119.46615411801031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,Green,None,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,121.46762395699625,121.95076035399688,None,1,121.46762395699625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,White,None,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,123.46805312900688,123.95203978201607,['return'],0,123.46805312900688,None,[1.4346747329982463],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,Green,['space'],,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,125.46954899601405,125.9526651299966,None,0,125.46954899601405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,Blue,None,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,127.47003457101528,127.95393357001012,None,1,127.47003457101528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,Green,['space'],,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,129.47146194899688,129.95454147001146,None,0,129.47146194899688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,,,0,1,0,10:50,./completed_changuitos/montage_zrasw_89.0_103.79.jpg,right,0,0,0,0,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,131.84022203000495,174.42570816000807,174.42570816000807,182.41335292701842,182.41335292701842,196.41973982201307,left,0,2.740655183006311,196.41973982201307,None,196.41973982201307,None,196.41973982201307,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
8,14,14,999,0.5,0:10,3,,,0,1,0,10:50,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mercedesH,001,a,2019_Nov_24_2139,Experimento,3.1.5,59.977150378512334,
