changuito_time_to_show,time_to_think,time_to_play,total_items,nback_stimulus_time,nback_training,time_to_show_tiny_stimulus,colourtest,corresp,inmediato,consciente,inconsciente,nback_slice,imagen,correcta,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,nback_train.thisRepN,nback_train.thisTrialN,nback_train.thisN,nback_train.thisIndex,treatment_order.thisRepN,treatment_order.thisTrialN,treatment_order.thisN,treatment_order.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,Presentacion.started,Presentacion.stopped,Juego.started,Juego.stopped,image_6.started,image_6.stopped,polygon.started,polygon.stopped,nback_train_resp.keys,nback_train_resp.corr,nback_train_resp.started,nback_train_resp.stopped,hola.started,hola.stopped,image_2.started,image_2.stopped,tiempo_para_pensar.started,tiempo_para_pensar.stopped,respuesta_consciente.keys,respuesta_consciente.corr,respuesta_consciente.rt,respuesta_consciente.started,respuesta_consciente.stopped,cual_es_la_mas_barata.started,cual_es_la_mas_barata.stopped,image_4.started,image_4.stopped,holi.started,holi.stopped,image_3.started,image_3.stopped,polygon_2.started,polygon_2.stopped,nback_train_resp_2.keys,nback_train_resp_2.corr,nback_train_resp_2.started,nback_train_resp_2.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,image_5.started,image_5.stopped,text.started,text.stopped,image.started,image.stopped,respuesta_inmediato.keys,respuesta_inmediato.corr,respuesta_inmediato.rt,respuesta_inmediato.started,respuesta_inmediato.stopped,pregunta_cual_es_el_mas_barato.started,pregunta_cual_es_el_mas_barato.stopped,short_stim1.started,short_stim1.stopped,gracias.started,gracias.stopped,respuesta1.keys,respuesta1.rt,respuesta1.started,respuesta1.stopped,pregunta1.started,pregunta1.stopped,respuesta3bis_3.keys,respuesta3bis_3.rt,respuesta3bis_3.started,respuesta3bis_3.stopped,pregunta3_3.started,pregunta3_3.stopped,productoCon3RANGOSabc_3.started,productoCon3RANGOSabc_3.stopped,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
8,14,14,999,0.5,0:10,3,Magenta,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.34422442800133,194.4481038150043,194.4481038150043,None,202.48334268200415,202.96608245200332,None,1,202.48334268200415,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,['space'],0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.48607322099997,204.96666385100252,None,0,204.48607322099997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.48635964600544,206.9679319930001,None,1,206.48635964600544,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.48601644500013,208.9688673710043,None,1,208.48601644500013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.48974792600347,210.96953047900024,None,1,210.48974792600347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.4894471450025,212.97091999300028,None,1,212.4894471450025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,['space'],0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.4907989830026,214.97173196600488,None,0,214.4907989830026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,['space'],0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,['space'],0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,['space'],0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,['space'],0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,['space'],0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,['space'],0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,White,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,['space'],0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,0,1,20:50,./completed_changuitos/montage_jcjig_328.49_366.69.jpg,right,0,0,0,0,,,,,0,2,2,2,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.00700122100534,None,left,0,1.380225775996223,217.00700122100534,None,217.00700122100534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,0,1,20:50,,,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,1,0,25:50,./completed_changuitos/montage_znpxo_52.95_60.99.jpg,right,0,0,0,0,,,,,0,3,3,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,218.67342673800158,219.97548904100404,219.97548904100404,227.97714316800557,227.97714316800557,241.98422320900136,left,0,0.8780364060003194,241.98422320900136,None,241.98422320900136,None,241.98422320900136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,1,0,25:50,,,0,0,0,0,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,1,0,10:50,./completed_changuitos/montage_zxnjp_141.15_163.7.jpg,right,0,0,0,0,,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,243.17144614599965,245.90461385700473,245.90461385700473,253.90648735200375,253.90648735200375,267.91425210400485,left,0,0.7386098300048616,267.91425210400485,None,267.91425210400485,None,267.91425210400485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,1,0,10:50,,,0,0,0,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,1,0,19:50,./completed_changuitos/montage_xsper_72.75_63.15.jpg,left,0,0,0,0,,,,,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,268.9649037640047,271.1502584600021,271.1502584600021,279.1515717700022,279.1515717700022,293.1587948180022,left,1,0.9841024499983178,293.1587948180022,None,293.1587948180022,None,293.1587948180022,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,,,0,1,0,19:50,,,0,0,0,0,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.3785381609996,295.69641264800157,295.69641264800157,None,303.73073179399944,304.2140721620017,None,1,303.73073179399944,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,['space'],0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.73467710000114,306.21498560700275,None,0,305.73467710000114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Green,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.7338077509994,308.2155491000012,None,1,307.7338077509994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,['space'],0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.7360298670028,310.21690389000287,None,0,309.7360298670028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.7350537110033,312.2178916039993,None,1,311.7350537110033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.7358517899993,314.21850902100414,None,1,313.7358517899993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Blue,['space'],0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.7390018389997,316.21973428500496,None,0,315.7390018389997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Cyan,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Yellow,['space'],0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,None,0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,1,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Magenta,['space'],0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
8,14,14,999,0.5,0:10,3,Red,['space'],0,0,1,28:50,./completed_changuitos/montage_bhdmp_37.45_42.79.jpg,right,0,0,0,0,,,,,0,6,6,6,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,None,None,0,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,carlaS,001,c,2019_Oct_10_1311,Experimento,3.1.5,59.93853602772354,
